WaveletEnergy,ShannonEntropy,Kurtosis,Variance,RhythmClass
658.0078194,5.068784795,31.37319086,0.015392766,0
684.3080415,5.109684237,29.70503198,0.015267505,0
726.2715486,5.130856269,29.97930689,0.015854206,0
631.7715697,5.083528757,32.8036425,0.014071727,0
614.6777104,5.088225143,32.66776742,0.014197535,0
752.1585435,5.114353325,28.58717017,0.016418555,0
675.3639704,5.093990783,29.99134449,0.015797943,0
714.2175,5.133537252,30.22944727,0.015521321,0
720.8808034,5.084158673,31.21367679,0.015948708,0
682.0942129,5.059464746,31.22402089,0.015535887,0
645.4895578,5.058730457,32.90691718,0.014711414,0
688.0667335,5.089401757,30.90101466,0.015004441,0
679.9546532,5.139456767,29.23622581,0.015978335,0
745.6010679,5.062013847,29.68711406,0.016490643,0
690.3806708,5.094305476,31.32404953,0.01512717,0
651.7810367,5.084161366,30.80167863,0.015014307,0
641.8964055,5.062422141,32.60383466,0.014732802,0
700.3817067,5.113260107,28.49136274,0.016194493,0
702.7898366,5.070224277,30.83654368,0.015752315,0
725.481243,5.12634065,28.56050929,0.016466334,0
679.0785716,5.085169251,31.18249678,0.015342125,0
644.5140455,5.098722283,30.13952932,0.015069069,0
663.3652214,5.085627007,30.94718671,0.015020617,0
654.6085187,5.155998362,27.31764455,0.015928774,0
697.7875341,5.102486477,29.60680331,0.015874745,0
727.1893987,5.123380478,27.09041706,0.016770994,0
695.5495901,5.110984943,30.03752429,0.015539615,0
676.5375511,5.068528217,30.27542902,0.015521189,0
619.3196926,5.049710496,31.59544373,0.015314235,0
753.0320289,5.121169395,29.58577213,0.015868626,0
705.9615143,5.160029436,28.40269612,0.016253632,0
677.2249407,5.087940985,31.06710111,0.015279404,0
765.7560075,5.116105007,28.54133106,0.016466816,0
605.7106394,5.052710553,33.87931766,0.014840634,0
689.8115219,5.089840723,30.96923829,0.015492834,0
758.3927582,5.128740957,28.87697795,0.016367489,0
666.1621345,5.082812538,31.48396576,0.015111866,0
717.1126251,5.280548649,26.37831135,0.016370277,0
633.1117583,5.208989476,28.14808424,0.015403796,0
712.3484744,5.106867928,30.07849868,0.015931782,0
684.4704096,5.063784705,30.97838819,0.015775649,0
723.214129,5.148711673,29.82567803,0.016118211,0
673.3628272,5.087831699,28.11705398,0.016344127,0
668.500548,5.054143283,32.2989934,0.015152245,0
717.2162678,5.096640371,29.49128171,0.015914815,0
654.9395581,5.083617124,31.97635311,0.015100826,0
650.7422179,5.156031054,26.65423995,0.015815625,0
658.3448496,5.193439112,25.04051995,0.015873198,0
434.2990798,5.286580468,14.72953341,0.016165636,0
553.225456,5.420408642,-0.310050215,0.041345665,0
682.4581672,5.332063174,6.772262154,0.025131171,0
677.013512,5.09123347,29.79491392,0.015934421,0
694.0925592,5.114529979,29.69478274,0.015716216,0
667.4682539,5.151110642,26.52168161,0.015733844,0
667.1840095,5.073986171,31.30461094,0.015423301,0
734.2757251,5.113951604,28.6021817,0.016428852,0
652.070999,5.024035282,32.99121567,0.015301734,0
664.3939713,5.073892512,31.17892214,0.015557415,0
703.190569,5.054874622,30.52313907,0.016400187,0
695.034063,5.111984222,31.46057464,0.015710401,0
664.8190025,5.095645236,32.15039518,0.01522411,0
691.5416502,5.123070912,30.58570818,0.015488279,0
682.7363321,5.157601268,30.18876452,0.015218801,0
649.5517418,5.174026077,31.30249573,0.014593899,0
727.376458,5.159935876,29.63548165,0.016354068,0
736.9818603,5.205230375,28.48386101,0.016141861,0
596.2364917,5.103670013,34.2101211,0.014358118,0
706.7496299,5.164191487,30.01948057,0.015619531,0
713.3993368,5.146487321,29.62972525,0.015873652,0
608.0587953,5.092612086,32.86308528,0.014633017,0
708.6655436,5.167931066,29.65189937,0.015759295,0
581.9485762,5.115032134,27.37051681,0.015112913,0
677.9562385,5.076419047,27.21525123,0.01677281,0
692.4241625,5.181036949,28.72823861,0.015933296,0
612.4079279,5.123252343,30.13416179,0.015043525,0
701.6788354,5.289173387,16.72341199,0.018232679,0
590.2403028,5.059927637,32.23054152,0.014596275,0
706.7958526,5.371346253,20.50106955,0.018587425,0
709.5358343,5.132360489,28.57769638,0.016440182,0
684.8546495,5.1684106,29.94486515,0.014983638,0
598.6095409,5.149928983,29.01063039,0.014843281,0
688.2816209,5.126802119,25.88563384,0.016342849,0
660.0325459,5.179778609,24.70358069,0.016021861,0
655.7075542,5.104068785,28.69009827,0.016055153,0
689.934027,5.088421655,31.43922689,0.015415913,0
669.7910927,5.09717331,32.32166792,0.015080869,0
695.6281937,5.06854618,31.48846243,0.015792618,0
651.6846064,5.092020329,32.39251363,0.014722783,0
665.4696507,5.064344444,32.07165416,0.015140189,0
724.1583881,5.112027778,30.25108689,0.015647823,0
653.343186,5.059389343,33.31696815,0.015062789,0
668.0447425,5.087578979,31.86463927,0.015007849,0
677.6267629,5.052435202,32.26765364,0.015354338,0
679.3818527,5.093463264,32.00459716,0.015028913,0
719.3338697,5.109646245,30.35884622,0.015744693,0
736.1014833,5.102332081,29.95219205,0.016034643,0
654.0813018,5.101603071,30.28968037,0.015640033,0
709.6131441,5.075338822,31.59432377,0.015856981,0
691.0405747,5.113021341,30.26377545,0.015253461,0
643.703228,5.105390735,32.64447491,0.014520917,0
624.3272852,5.01661547,33.86848906,0.015074239,0
728.1247961,5.135652426,30.2425713,0.015559365,0
707.5389621,5.104129747,29.90842058,0.015922965,0
736.1478432,5.173558356,28.0543749,0.016513651,0
724.383529,5.107872394,29.83247433,0.015896504,0
687.6990092,5.0993274,30.75363697,0.015516941,0
725.3262485,5.093210635,31.05927003,0.016012915,0
710.6497669,5.096656613,30.72860748,0.015607112,0
736.3600789,5.123498227,30.8718685,0.015944765,0
717.3020968,5.116004082,31.06120409,0.015551831,0
626.20849,5.054535308,33.74448698,0.014539798,0
616.8779457,4.994687917,34.32559064,0.015001957,0
724.9078231,5.135722079,30.69437612,0.015463373,0
650.6745489,5.031487867,33.62411105,0.015277157,0
676.0578229,5.10284563,31.53789237,0.015253565,0
738.6727826,5.077237999,31.07927338,0.016320259,0
409.4329441,5.561415649,2.227194391,0.026211791,0
